segment_row_idx,n_topics_above_threshold,probability_mass_above_threshold,top1_topic_id,top1_topic_name,top1_p_topic,top2_topic_id,top2_topic_name,top2_p_topic,show,year,decade,topic_final,topic_name_final,text_preview,topic_prob_gap_top1_top2
4256,5,0.4978445111572831,6,6_quinta_vergara_público_quinta vergara,0.1850216214143277,14.0,14_ho_ho ho_aplauso_muchas,0.1331601529133461,Alex Ortiz,2024,2020,6,6_quinta_vergara_público_quinta vergara,"Un comediante que se consagra en la Quinta Vergara. Muchas gracias, amigo, los quiero mucho. ¡Sencito! Y después de 10 años hoy día lo vemos llegar a lo más alt",0.05186146850098161
3142,5,0.5264420722356402,6,6_quinta_vergara_público_quinta vergara,0.2150908241136079,14.0,14_ho_ho ho_aplauso_muchas,0.12944385926948,Bombo Fica,2018,2010,6,6_quinta_vergara_público_quinta vergara,"Es el gran Willy Benítez. ¡Ahí está! Muy bien, un fuerte aplauso para él. Hola, ¿qué tal? Excelente, eso era. Quiero que le demos un fuerte aplauso a mi valet. ",0.0856469648441279
4480,5,0.4748498017111235,6,6_quinta_vergara_público_quinta vergara,0.1722710197581603,14.0,14_ho_ho ho_aplauso_muchas,0.1246395889454926,Juan Pablo López,2025,2020,6,6_quinta_vergara_público_quinta vergara,"Maciza, tremenda la presentación de este comediante. Juan Pablo López se despide de Piña 2025. Gaviotas de plata, gaviotas de oro se lleva Juan Pablo López desp",0.04763143081266771
1710,5,0.4384724538386618,6,6_quinta_vergara_público_quinta vergara,0.1481704955223066,14.0,14_ho_ho ho_aplauso_muchas,0.1231588155673007,Stefan Kramer,2008,2000,6,6_quinta_vergara_público_quinta vergara,"Antorcha de Plata. A dormir porque ya está. Bueno, ahí nos vamos. Roncolita con una una piscolita. Bueno, tenemos la Antorcha de Plata. Tenemos la de Oro. Está ",0.025011679955005903
3304,5,0.4689163666775303,6,6_quinta_vergara_público_quinta vergara,0.1829053285903198,14.0,14_ho_ho ho_aplauso_muchas,0.118659217749219,Stefan Kramer,2018,2010,6,6_quinta_vergara_público_quinta vergara,Hasta pronto. Muchas gracias a todos ustedes. La participación de una de las estrellas más brillantes que hemos visto en los últimos meses en nuestro país. Mile,0.0642461108411008
1696,5,0.4673519433169951,6,6_quinta_vergara_público_quinta vergara,0.1777111252145429,14.0,14_ho_ho ho_aplauso_muchas,0.1184893919743642,Stefan Kramer,2008,2000,6,6_quinta_vergara_público_quinta vergara,"La participación de una de las estrellas más brillantes que hemos visto en los últimos meses en nuestro país. Miles, cientos de personalidades solo en un alma y",0.05922173324017871
1714,5,0.4608696422547357,6,6_quinta_vergara_público_quinta vergara,0.1751720049004575,14.0,14_ho_ho ho_aplauso_muchas,0.1176118787935544,Stefan Kramer,2008,2000,6,6_quinta_vergara_público_quinta vergara,"Quiero cantar, pero por qué me cierran? Hasta siempre. Gracias, hasta siempre. La presentación de Stefan Kramer recogiendo todos los aplausos y todo el cariño d",0.0575601261069031
3626,5,0.5382653858542847,6,6_quinta_vergara_público_quinta vergara,0.2511765659567594,14.0,14_ho_ho ho_aplauso_muchas,0.1152712528036685,Ernesto Belloni,2020,2020,6,6_quinta_vergara_público_quinta vergara,"insegura. Ernesto Beloni se suma a la lista de triunfadores de los comediantes... ¡Muchas gracias!... en Viña del Mar y ahora celebrar como Che Pe te manda, Ern",0.1359053131530909
2442,5,0.425713628128893,6,6_quinta_vergara_público_quinta vergara,0.1265786386147914,14.0,14_ho_ho ho_aplauso_muchas,0.1145541502120768,Centella,2015,2010,6,6_quinta_vergara_público_quinta vergara,"De este humilde y gran humorista Santella en la quinta para acá. Acompáñenos, venga para acá, por favor, no se vaya. Debutando en este escenario que ha sido un ",0.012024488402714612
3314,5,0.4489759899844262,6,6_quinta_vergara_público_quinta vergara,0.1616599878488069,14.0,14_ho_ho ho_aplauso_muchas,0.114423222993546,Stefan Kramer,2018,2010,6,6_quinta_vergara_público_quinta vergara,"Qué grande Stefan Kramer. Ven, ven para acá, Stefan. Stefan Kramer. Ven para acá. Ven para acá, Stefan. Tremendo show, tremendo artista. Gracias, talento, recib",0.04723676485526089
1711,5,0.44466222371724873,6,6_quinta_vergara_público_quinta vergara,0.1596176987994585,14.0,14_ho_ho ho_aplauso_muchas,0.1132602647424919,Stefan Kramer,2008,2000,6,6_quinta_vergara_público_quinta vergara,"Últimos minutos de humor de Esteban sobre este escenario. Falta Meléndez, quien estuvo el año pasado también con nosotros, aplaude de pie. A Esteban Kramer. ¿Va",0.0463574340569666
670,5,0.4838305574845712,6,6_quinta_vergara_público_quinta vergara,0.2001233831268867,14.0,14_ho_ho ho_aplauso_muchas,0.1091101377006569,Palta Meléndez,1997,1990,6,6_quinta_vergara_público_quinta vergara,"Nos alegramos por el Falcao, nos alegramos por el festival. Nos vamos a separar de un instante para llegar a la parte final de esta noche donde todos más Falcao",0.09101324542622981
467,5,0.5102232131173362,22,22_verdad_agradecer_emocionado_quiero agradecer,0.222864441702929,21.0,21_buenas noches_noches_buenas_pecadora,0.1067508572923933,Gloria Benavides,1995,1990,22,22_verdad_agradecer_emocionado_quiero agradecer,"Yo no lo quiero dejar. Hoy mi función yo aquí y me siento muy feliz. Mis amigos me acompañan. El show llegó hasta aquí Y somos amigos de la ilusión, unidos para",0.1161135844105357
3212,5,0.4337508817463237,19,19_través_mar_viña_viña mar,0.150013715884973,3.0,3_humor_quinta_quinta vergara_vergara,0.103236135678934,Bombo Fica,2018,2010,17,17_natalia_chiqui_alison_javiera,"Gracias a ti, Bombo, tremendo espectáculo y así Bombo Fica cierra la primera de seis noches de humor que tendrá, por supuesto, Viña 2018. Muchas gracias, Bombo ",0.046777580206039004
1165,5,0.41563737440626913,6,6_quinta_vergara_público_quinta vergara,0.1271714852422552,14.0,14_ho_ho ho_aplauso_muchas,0.101964779884501,Vanessa Miller,2003,2000,6,6_quinta_vergara_público_quinta vergara,"El aplauso para Vanessa Miller, la nana argentina, Bárbara Pelorri, que esta noche tuvo en Viña del Mar. Entrégale la medalla, por favor.",0.025206705357754183
939,5,0.4867496747786366,6,6_quinta_vergara_público_quinta vergara,0.1944160621983301,14.0,14_ho_ho ho_aplauso_muchas,0.0983859232014731,Memo Bunke,2000,2000,6,6_quinta_vergara_público_quinta vergara,"Un artista Vergara. Este es el humor musical de un hombre de la calle que se paró en el escenario más importante de Chile y América. Recuérdelo, su nombre Memo ",0.096030138996857
928,5,0.38768613487636533,6,6_quinta_vergara_público_quinta vergara,0.1167161664391233,14.0,14_ho_ho ho_aplauso_muchas,0.0968202040635987,Memo Bunke,2000,2000,6,6_quinta_vergara_público_quinta vergara,El aplauso grande y cariñoso para este humor musical que nos ha traído Memo Bunker en la cuarta jornada del Festival Internacional de la Canción de Viña del Mar,0.0198959623755246
2624,5,0.49010465816839943,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1900576466824875,14.0,14_ho_ho ho_aplauso_muchas,0.0953442880294404,Edo Caroe,2016,2010,22,22_verdad_agradecer_emocionado_quiero agradecer,"te lo mereces, te lo mereces porque este es el cariño de la quinta Vergara, esta es la magia de este festival y sabemos también que estás emocionado y eso cuest",0.09471335865304711
1154,5,0.4015453751270203,6,6_quinta_vergara_público_quinta vergara,0.1379778609310388,14.0,14_ho_ho ho_aplauso_muchas,0.0937616398723635,Gloria Benavides,2002,2000,3,3_humor_quinta_quinta vergara_vergara,"La alegría de una copucha que seguramente ya reventó. Lo que pasa que, maestro, no puedo irme decir adiós a la Quinta Vergara. Sin esta... No si la Cuatro no va",0.044216221058675315
2526,5,0.4006754964558285,6,6_quinta_vergara_público_quinta vergara,0.1050568920666975,17.0,17_natalia_chiqui_alison_javiera,0.0926351870582774,León Murillo,2015,2010,6,6_quinta_vergara_público_quinta vergara,"con Andrés Cañulec y Carolina Maestrovich. ¿Qué reciben a este emocionado, contento y feliz León Murillo? Chicos, ¿cómo lo ven? ¿Qué tal? Muy buenas noches. Sí,",0.01242170500842009
1325,5,0.3682590808214541,14,14_ho_ho ho_aplauso_muchas,0.0917222216147429,6.0,6_quinta_vergara_público_quinta vergara,0.0917119088176489,Felo,2005,2000,6,6_quinta_vergara_público_quinta vergara,"aplaudiéndote y reconociendo tu gran talento, tu trayectoria. Un hombre que se dedicó al humor y después su carrera determina",1.0312797094000348e-05
608,5,0.414801388199023,19,19_través_mar_viña_viña mar,0.1175976051256969,3.0,3_humor_quinta_quinta vergara_vergara,0.0914190702218342,Dino Gordillo,1997,1990,3,3_humor_quinta_quinta vergara_vergara,"¿Quieren que continúe el humor en este escenario? Pues los vamos a dejar en compañía de Dino Cordillo nuevamente. Adelante. Gracias, muchísimas gracias. Muy ama",0.02617853490386271
3096,5,0.39667427831278623,6,6_quinta_vergara_público_quinta vergara,0.1075937166764495,19.0,19_través_mar_viña_viña mar,0.0909079366926708,Rodrigo Villegas,2017,2010,19,19_través_mar_viña_viña mar,"Aplaude, el talento, el humor de Rodrigo Villegas. Un hombre que hizo su carrera pulso. Hoy se sigue triunfando aquí en la Quinta de la Gardel y Piña 2017, qué ",0.016685779983778695
2038,5,0.35889274831061163,24,24_amor_dije_pa_pa pa,0.0954154117549503,20.0,20_hermana_fea_curado_marihuana,0.0895724098938692,Hermógenes Conache,2013,2010,20,20_hermana_fea_curado_marihuana,"Comienzo hablando de mi familia, siempre mi hermana. Tengo una hermana fea, pero fea tan fea que cuando nació mi papá se castró. Fea, fea. En el barrio le dicen",0.005843001861081096
3826,5,0.4076045498853162,6,6_quinta_vergara_público_quinta vergara,0.1116289493003306,17.0,17_natalia_chiqui_alison_javiera,0.0883974060421195,Pamela Leiva,2023,2020,6,6_quinta_vergara_público_quinta vergara,"Qué fantástica esta fiesta. Qué fantástica esta noche. Un sueño hecho realidad. Tremendo aplauso para esta mujer, tremenda comediante, tremenda chilena también.",0.0232315432582111
317,5,0.3913198037801222,6,6_quinta_vergara_público_quinta vergara,0.1359110182747216,14.0,14_ho_ho ho_aplauso_muchas,0.0882705508082006,Sandy,1993,1990,2,2_chiste_programa_hoy hoy_chistes,"a mi amigo Antonio, que no lo he visto, me saludó, me presentó y no tuve la deferencia de poder estrechar su mano. ¿Está por ahí? Yo sé que cuando Yo me enteré ",0.047640467466520994
4343,5,0.3957904518097666,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1114228961749586,6.0,6_quinta_vergara_público_quinta vergara,0.0878926803534347,"Daniela ""Chiqui"" Aguayo",2025,2020,17,17_natalia_chiqui_alison_javiera,"Es muy emocionante volver a estar aquí. Gracias. Gracias por permitirme hacerlos reír tanto tiempo. ¿Qué va a ser decir la Ya, ¿Qué iba a decir la niña de nuevo",0.023530215821523898
2117,5,0.3877642571398259,20,20_hermana_fea_curado_marihuana,0.1433805400224395,24.0,24_amor_dije_pa_pa pa,0.0870815573917951,Nancho Parra,2013,2010,20,20_hermana_fea_curado_marihuana,"No, a ver si me ayudan, dice. No, un momento. Lamentablemente, mi hermana un poco erótica. La población le decía la cinturón de seguridad, se subían el auto y s",0.056298982630644395
1509,5,0.37682088083623233,6,6_quinta_vergara_público_quinta vergara,0.1176722989752634,14.0,14_ho_ho ho_aplauso_muchas,0.0867669204983559,Coco Legrand,2006,2000,6,6_quinta_vergara_público_quinta vergara,"Muchísimas gracias. Con el gran, por supuesto, una noche que se han ganado el cariño del público. Gracias. Muchísimas gracias. Gracias. Qué orgullo, qué maravil",0.03090537847690751
1269,5,0.38764344593655853,20,20_hermana_fea_curado_marihuana,0.1454600604591074,24.0,24_amor_dije_pa_pa pa,0.085052626162537,Los Indolatinos,2004,2000,20,20_hermana_fea_curado_marihuana,"Llega la cabra chica donde el tío le dice, ""Tío, tío, yo yo ¿Puedo quedar embarazada de un susto?"" No sé, pues loca, depende, pues. ¿Depende de qué? Depende cóm",0.06040743429657039
2919,5,0.4192694875324443,23,23_amante_marido_mujer_matrimonio,0.1640388163924563,27.0,27_soltera_bebé_arturo vidal_tinder,0.0849294518064863,"Daniela ""Chiqui"" Aguayo",2017,2010,23,23_amante_marido_mujer_matrimonio,"Se me atravesó un pensamiento igual. El primer pensamiento que yo tuve fue, ""Yo le digo que sí a este huevón y va a ser con la última persona que yo voy a tener",0.07910936458597
3839,5,0.4209172669925434,6,6_quinta_vergara_público_quinta vergara,0.1346449445695587,17.0,17_natalia_chiqui_alison_javiera,0.0848729150915441,Pamela Leiva,2023,2020,6,6_quinta_vergara_público_quinta vergara,Aquí. Ahí quedó Brasil. Ahí quedó Brasil. El estándar nacional tiene una nueva figura. La generación dorada de la comedia ya cuenta con una goleadora tremenda. ,0.049772029478014596
