id,routine_id,joke_idx,comedian,year,date,festival,event_name,youtube_url,text,show,source_row_index,model_text,model_decade,topic_initial,topic_final,topic_name_initial,topic_name_final,is_outlier_initial,is_outlier_final,max_topic_probability
810,105,0,"Daniel Muñoz ""El Malo""",2000,2000-02-17,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=nTVNGBsuDek,"¿Sabes loco lo que yo quería? Que llegar un hombre así para llegar así los marcianos me tiraran para arriba así Después diciendo esta cuestión Esta caja logo, gastaron cualquier billete, me dijeron, ""Ocupa la logo."" No lo voy a ocupar la nada.","Daniel Muñoz ""El Malo""",809,"¿Sabes loco lo que yo quería? Que llegar un hombre así para llegar así los marcianos me tiraran para arriba así Después diciendo esta cuestión Esta caja logo, gastaron cualquier billete, me dijeron, ""Ocupa la logo."" No lo voy a ocupar la nada.",2000,21,21,21_pam_pam pam_luna_tenis,21_pam_pam pam_luna_tenis,False,False,1.0
811,105,1,"Daniel Muñoz ""El Malo""",2000,2000-02-17,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=nTVNGBsuDek,"Después me dijeron los locos, «Queríamos que subas, que te duches, pero que no te saques los calzoncillos.» Luego así, con la mano en el corazón, ¿alguno de ustedes, compadre, se ha duchado con el lip alguna vez? Todos de por lo... Estoy cabreado, compadre, estoy compadre.","Daniel Muñoz ""El Malo""",810,"Después me dijeron los locos, «Queríamos que subas, que te duches, pero que no te saques los calzoncillos.» Luego así, con la mano en el corazón, ¿alguno de ustedes, compadre, se ha duchado con el lip alguna vez? Todos de por lo... Estoy cabreado, compadre, estoy compadre.",2000,-1,10,,10_salta salta_salta_bailar_baile,True,False,0.06930265823871008
812,105,2,"Daniel Muñoz ""El Malo""",2000,2000-02-17,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=nTVNGBsuDek,"En la tele, compadre, hay más malos que yo. Yo te lo digo, compadre. ¿Seguro con loco? Es más malo el loco que el de juego artificial a los carochicos, por lo que más. Más malo el loco que inventó la restricción, por loco. Ese loco es malo, po. El loco que le dijo al Arturo Frey que voy a ser candidato, ese loco es malo, po. Ese es malo, po. El que copió el video del Chacotero, loco, es el malo también, po. El loco que escribió la teleserie Santiago City es el malo, po. Es el malo. El loco que le dijo a la Titi que se iba a casar con el Pampam, ese loco es malo, po. Ese es malo. El El loco que le dijo que al Chino Ríos no le iba a pillar en la bolola, es de loco malo, loco. El loco que le dijo a Pinoché que se fuera a operar a Londres, es loco es malo, loco. Pelado.","Daniel Muñoz ""El Malo""",811,"En la tele, compadre, hay más malos que yo. Yo te lo digo, compadre. ¿Seguro con loco? Es más malo el loco que el de juego artificial a los carochicos, por lo que más. Más malo el loco que inventó la restricción, por loco. Ese loco es malo, po. El loco que le dijo al Arturo Frey que voy a ser candidato, ese loco es malo, po. Ese es malo, po. El que copió el video del Chacotero, loco, es el malo también, po. El loco que escribió la teleserie Santiago City es el malo, po. Es el malo. El loco que le dijo a la Titi que se iba a casar con el Pampam, ese loco es malo, po. Ese es malo. El El loco que le dijo que al Chino Ríos no le iba a pillar en la bolola, es de loco malo, loco. El loco que le dijo a Pinoché que se fuera a operar a Londres, es loco es malo, loco. Pelado.",2000,-1,24,,24_plata_bolsa_crédito_chino,True,False,0.05274215105549841
813,105,3,"Daniel Muñoz ""El Malo""",2000,2000-02-17,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=nTVNGBsuDek,"Oye, si en la tele loco hay cualquier malo, loco. Cualquier malo, así. En la tele loco hasta la Tati Penna se derrite, pues, loco. Sí, loco. Hasta la Vivi Cruz que se llama flaca, loco. Si en la tele luego todos dicen: «Mala, el malo, el malo es todo, el malo es supermalo» y todo porque no tengo pituto. ¿Cómo es la cuestión, compadre? Ah, no, yo estoy choreado, loco. Negro. Chao, compadre. Oye, déjame bajar un poquito, loco. ¿Sabes qué más? Chao, chabela. No estoy ni ahí, compadre.","Daniel Muñoz ""El Malo""",812,"Oye, si en la tele loco hay cualquier malo, loco. Cualquier malo, así. En la tele loco hasta la Tati Penna se derrite, pues, loco. Sí, loco. Hasta la Vivi Cruz que se llama flaca, loco. Si en la tele luego todos dicen: «Mala, el malo, el malo es todo, el malo es supermalo» y todo porque no tengo pituto. ¿Cómo es la cuestión, compadre? Ah, no, yo estoy choreado, loco. Negro. Chao, compadre. Oye, déjame bajar un poquito, loco. ¿Sabes qué más? Chao, chabela. No estoy ni ahí, compadre.",2000,-1,21,,21_pam_pam pam_luna_tenis,True,False,0.048792766274549385
814,105,4,"Daniel Muñoz ""El Malo""",2000,2000-02-17,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=nTVNGBsuDek,"Y ahora tendrían que haber aparecido cualquiera de los giles que la venden de animal ahora así va y preguntame y el malo va a volver algún día a Segura Laga, el día en que encuentre a por jefe. Laga, voy a volver el día en que pase en la última tentación de grito por la tele y Laga. Laga, voy a volver el día en que la selección chilena salga campeona del mundo, loco. Loco, voy a volver el día en que los diputados y los senadores estén trabajando en el congreso. Y va. Voy a volver, loco, el día en que no me corten más los libritos, loco. O sea, voy a volver el día de la goma. Chao.","Daniel Muñoz ""El Malo""",813,"Y ahora tendrían que haber aparecido cualquiera de los giles que la venden de animal ahora así va y preguntame y el malo va a volver algún día a Segura Laga, el día en que encuentre a por jefe. Laga, voy a volver el día en que pase en la última tentación de grito por la tele y Laga. Laga, voy a volver el día en que la selección chilena salga campeona del mundo, loco. Loco, voy a volver el día en que los diputados y los senadores estén trabajando en el congreso. Y va. Voy a volver, loco, el día en que no me corten más los libritos, loco. O sea, voy a volver el día de la goma. Chao.",2000,-1,23,,23_tac_tac tac_hijos_papá,True,False,0.07159807253367804
815,107,0,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Primero lo vamos a hacer con las damas, mujeres recias de la Quinta Región y alrededores. Déjale. Saquen pecho para... No, señorita, guárdelo, guárdelo, guárdelo. Me refería a que cantaran con ganas.",Memo Bunke,814,"Primero lo vamos a hacer con las damas, mujeres recias de la Quinta Región y alrededores. Déjale. Saquen pecho para... No, señorita, guárdelo, guárdelo, guárdelo. Me refería a que cantaran con ganas.",2000,27,27,27_espejo_hermana_bonita_ropa,27_espejo_hermana_bonita_ropa,False,False,1.0
816,107,1,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Ahora le toca el turno a los varones. Machos recios de la Quinta Región y alrededores, incluyendo la Antártida por si hay algún pingüino muerto de frío.",Memo Bunke,815,"Ahora le toca el turno a los varones. Machos recios de la Quinta Región y alrededores, incluyendo la Antártida por si hay algún pingüino muerto de frío.",2000,-1,15,,15_fome_show_oh oh_dichato,True,False,0.09996541577915198
817,107,2,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Fuerza, los muchachos, dice: «Moreno mueve la cintura, moreno échate para atrás». Se excitó mi compañero. Bueno, mientras no me duela a mí, excita.",Memo Bunke,816,"Fuerza, los muchachos, dice: «Moreno mueve la cintura, moreno échate para atrás». Se excitó mi compañero. Bueno, mientras no me duela a mí, excita.",2000,-1,27,,27_espejo_hermana_bonita_ropa,True,False,0.06410280407899731
818,107,3,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Voy a hacer un tema romántico que yo compuse. Vengo de una familia de grandes compositores. Mi padre fue un gran compositor: arreglaba huesos en la calle Colón, allá en Valparaíso. Componía, también se llaman compositores.",Memo Bunke,817,"Voy a hacer un tema romántico que yo compuse. Vengo de una familia de grandes compositores. Mi padre fue un gran compositor: arreglaba huesos en la calle Colón, allá en Valparaíso. Componía, también se llaman compositores.",2000,1,1,1_canción_pegado_música_luis,1_canción_pegado_música_luis,False,False,0.1290165092436519
819,107,4,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,Mi madre también componía; componía mi padre cuando llegaba curado y a veces componían los dos juntos.,Memo Bunke,818,Mi madre también componía; componía mi padre cuando llegaba curado y a veces componían los dos juntos.,2000,-1,1,,1_canción_pegado_música_luis,True,False,0.023656473545515155
820,107,5,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Somos 15 composiciones: siete mujeres, ocho varones, cuatro vivos, los demás trabajan.",Memo Bunke,819,"Somos 15 composiciones: siete mujeres, ocho varones, cuatro vivos, los demás trabajan.",2000,1,1,1_canción_pegado_música_luis,1_canción_pegado_música_luis,False,False,0.035428566210284965
821,107,6,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"La verdad es que no conocía a mi padre. Un día me acerqué a mi mamá, le dije: «Oye, mamá», le dije, «¿eres mi papá?». Me dijo: «No sé, había tanta gente».",Memo Bunke,820,"La verdad es que no conocía a mi padre. Un día me acerqué a mi mamá, le dije: «Oye, mamá», le dije, «¿eres mi papá?». Me dijo: «No sé, había tanta gente».",2000,-1,9,,9_comida_comió_pan_olla,True,False,0.02816737633898263
822,107,7,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Eh, lo que me preocupó cuando grande fue que éramos 15 hermanos. Ustedes dirán: «En muchas familias son 15 hermanos». Sí, pero todos de apellidos diferentes. Me acerqué a mi mamá y le dije: «Oye, oye, mamá», le dije yo, «está bien que seamos 15, pero todos de apellidos diferentes». Mi mamá me dijo: «Sí, es que el que me la hace una vez no me la hace dos veces».",Memo Bunke,821,"Eh, lo que me preocupó cuando grande fue que éramos 15 hermanos. Ustedes dirán: «En muchas familias son 15 hermanos». Sí, pero todos de apellidos diferentes. Me acerqué a mi mamá y le dije: «Oye, oye, mamá», le dije yo, «está bien que seamos 15, pero todos de apellidos diferentes». Mi mamá me dijo: «Sí, es que el que me la hace una vez no me la hace dos veces».",2000,-1,6,,6_hijos_guagua_hija_mamá,True,False,0.06633834371041629
823,107,8,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Ahora imagínense ustedes cómo sonaría la voz que en twist, me ayudan en el coro. Pedí palma yo. Ya, vamos con la palma. El coro dice: ""Hay una mosca..."", ahora sigue: ""¡Hay una mosca que se caga la sopa!"". Hasta coro tiene uno. Rock and roll.",Memo Bunke,822,"Ahora imagínense ustedes cómo sonaría la voz que en twist, me ayudan en el coro. Pedí palma yo. Ya, vamos con la palma. El coro dice: ""Hay una mosca..."", ahora sigue: ""¡Hay una mosca que se caga la sopa!"". Hasta coro tiene uno. Rock and roll.",2000,-1,1,,1_canción_pegado_música_luis,True,False,0.06130772021194195
824,107,9,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Imagínense al Rey del Rock, Elvis Presley, cantando La Mosca diría... Ya, sin movimiento mejor, sin movimiento. «Hay una mosca pero se me había olvidado que este compadre canta en inglés, vamos de nuevo, compa. Una vocation se cayó a la socation. Por si viajo».",Memo Bunke,823,"Imagínense al Rey del Rock, Elvis Presley, cantando La Mosca diría... Ya, sin movimiento mejor, sin movimiento. «Hay una mosca pero se me había olvidado que este compadre canta en inglés, vamos de nuevo, compa. Una vocation se cayó a la socation. Por si viajo».",2000,1,1,1_canción_pegado_música_luis,1_canción_pegado_música_luis,False,False,0.07160666524375903
825,107,10,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Ahora, dentro de este público maravilloso, hay gente adulta que dice: «Claro, pero él toca pura gente para la juventud y nosotros, que somos viejos... ¿Y el tango?». Tango también. Es más caro, pero lo vamos a hacer igual. El tango sería: «Mosca que me hicistes mal y, sin embargo, te quiero. Hay una mosca que se cayó a la sopa. Hay una mosca que no sabe nadar. Mosque, mierda, me cagaste la sopa. Ahora, ¿qué voy a almorzar? Sí».",Memo Bunke,824,"Ahora, dentro de este público maravilloso, hay gente adulta que dice: «Claro, pero él toca pura gente para la juventud y nosotros, que somos viejos... ¿Y el tango?». Tango también. Es más caro, pero lo vamos a hacer igual. El tango sería: «Mosca que me hicistes mal y, sin embargo, te quiero. Hay una mosca que se cayó a la sopa. Hay una mosca que no sabe nadar. Mosque, mierda, me cagaste la sopa. Ahora, ¿qué voy a almorzar? Sí».",2000,4,4,4_abuela_vieja_abuelita_suegra,4_abuela_vieja_abuelita_suegra,False,False,0.33848824301863406
826,107,11,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Ahora imagínense porque está de... está de moda la onda Sound. Imagínense la mosca en onda Sound sería más o menos así. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10. Para todos los mosquitos y mosquitas, directamente de la Quinta Región llega para ustedes: ¡Mosca Son, son, son! «Hay una mosca que se cayó a la sopa, hay una mosca que no sabe nadar». Usted, ahora: «Hay una mosca...». Sí, vete. Nos podrían contratar para un baile, nosotros hacemos bailable con la mosca toda la noche.",Memo Bunke,825,"Ahora imagínense porque está de... está de moda la onda Sound. Imagínense la mosca en onda Sound sería más o menos así. 1, 2, 3, 4, 5, 6, 7, 8, 9, 10. Para todos los mosquitos y mosquitas, directamente de la Quinta Región llega para ustedes: ¡Mosca Son, son, son! «Hay una mosca que se cayó a la sopa, hay una mosca que no sabe nadar». Usted, ahora: «Hay una mosca...». Sí, vete. Nos podrían contratar para un baile, nosotros hacemos bailable con la mosca toda la noche.",2000,21,21,21_pam_pam pam_luna_tenis,21_pam_pam pam_luna_tenis,False,False,1.0
827,107,12,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Ahora, para siempre que dice: «Y el bolero está de moda, recién estuvo el Douglas. ¿Y el bolero?». El bolero tendría que ser cantado por el rey del bolero que se llama Armando Manzanero. Si Armando Manzanero hubiera inventado la mosca, hubiera dicho: «Somos mosca. Nos caemos a la sofa. Nos ahogamos».",Memo Bunke,826,"Ahora, para siempre que dice: «Y el bolero está de moda, recién estuvo el Douglas. ¿Y el bolero?». El bolero tendría que ser cantado por el rey del bolero que se llama Armando Manzanero. Si Armando Manzanero hubiera inventado la mosca, hubiera dicho: «Somos mosca. Nos caemos a la sofa. Nos ahogamos».",2000,-1,1,,1_canción_pegado_música_luis,True,False,0.0358355516095896
828,107,13,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Ahora, hay uno que no es chileno, pero lo... que lo queremos como si fuera: Lucho Barrios cantando La mosca diría: «Yo creo que a toda la mosca le debe pasar lo mismo que cuando caen a la sopa».",Memo Bunke,827,"Ahora, hay uno que no es chileno, pero lo... que lo queremos como si fuera: Lucho Barrios cantando La mosca diría: «Yo creo que a toda la mosca le debe pasar lo mismo que cuando caen a la sopa».",2000,-1,3,,3_presidente_checho_piñera_chile,True,False,0.03339823386891734
829,107,14,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Ahora, por ejemplo, imagínense a Juan Gabriel cantando La mosca. Es una imitación. Juan Gabriel diría: «Hay una mosca que se cayó a la sopa y no y no sabe nada. Que vengan los bomberos». Con la manguera larga, la más larga que tenga. ¡Ay, ay, ay, ay, ay!",Memo Bunke,828,"Ahora, por ejemplo, imagínense a Juan Gabriel cantando La mosca. Es una imitación. Juan Gabriel diría: «Hay una mosca que se cayó a la sopa y no y no sabe nada. Que vengan los bomberos». Con la manguera larga, la más larga que tenga. ¡Ay, ay, ay, ay, ay!",2000,-1,1,,1_canción_pegado_música_luis,True,False,0.06908881900534697
830,107,15,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Imagínese al Temucano como buen chileno diría: «Hay una mosca. Se cayó a la sopa». Siempre dice así, siempre, siempre dice así.",Memo Bunke,829,"Imagínese al Temucano como buen chileno diría: «Hay una mosca. Se cayó a la sopa». Siempre dice así, siempre, siempre dice así.",2000,-1,21,,21_pam_pam pam_luna_tenis,True,False,0.055975425792922494
831,107,16,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Ahora podría ser, por ejemplo, de Cuba, Silvio Rodríguez. Silvio Rodríguez cantando a la mosca. Silvio, si cantara a la mosca diría: «Volando la dejé, alguien se la comió».",Memo Bunke,830,"Ahora podría ser, por ejemplo, de Cuba, Silvio Rodríguez. Silvio Rodríguez cantando a la mosca. Silvio, si cantara a la mosca diría: «Volando la dejé, alguien se la comió».",2000,-1,0,,0_perro_perrito_mono_gallo,True,False,0.03668963742325366
832,107,17,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Hay un tipo de rock que le gusta mucho a alguna juventud que es hoy en día, como es el heavy metal. Una cosa densa, espesa. ¿Se imagina usted más o menos la música en heavy metal? Yo no he hecho nada. Te veis mejor. El chino río. Pero feo sí fue. ¡Hoy un aplauso grande por Juan Viña en la batería, mi compañero, amigo! Imagínense la mosca en heavy metal, sería así: One, two, three, four. ¡Que los bomberos se volteaban! No hay nadie más. Hay gente que me pregunta para qué me dejé crecer el pelo para hacer esa parte.",Memo Bunke,831,"Hay un tipo de rock que le gusta mucho a alguna juventud que es hoy en día, como es el heavy metal. Una cosa densa, espesa. ¿Se imagina usted más o menos la música en heavy metal? Yo no he hecho nada. Te veis mejor. El chino río. Pero feo sí fue. ¡Hoy un aplauso grande por Juan Viña en la batería, mi compañero, amigo! Imagínense la mosca en heavy metal, sería así: One, two, three, four. ¡Que los bomberos se volteaban! No hay nadie más. Hay gente que me pregunta para qué me dejé crecer el pelo para hacer esa parte.",2000,1,1,1_canción_pegado_música_luis,1_canción_pegado_música_luis,False,False,1.0
833,107,18,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,Ahora lo contrario al heavy metal es el canto gregoriano. La música y canto gregoriano sería que se cayó a la sopa.,Memo Bunke,832,Ahora lo contrario al heavy metal es el canto gregoriano. La música y canto gregoriano sería que se cayó a la sopa.,2000,-1,1,,1_canción_pegado_música_luis,True,False,0.027375937791536256
834,107,19,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Ahora, por ejemplo, ¿se imaginan ustedes a Pavarotti cantando La mosca? Diría sí. «Hay una mosca se cayó a la sopa, que vengan los bomberos que salven a la mosca».",Memo Bunke,833,"Ahora, por ejemplo, ¿se imaginan ustedes a Pavarotti cantando La mosca? Diría sí. «Hay una mosca se cayó a la sopa, que vengan los bomberos que salven a la mosca».",2000,-1,21,,21_pam_pam pam_luna_tenis,True,False,0.05848932676646543
835,107,20,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Está bueno ya, po. Lo que hace uno por un millón. Escúchanos, señor, te rogamos. Oye, me saqué la mugre, no es chiste. Señora, me va a sacar la mugre ahora en la casa.",Memo Bunke,834,"Está bueno ya, po. Lo que hace uno por un millón. Escúchanos, señor, te rogamos. Oye, me saqué la mugre, no es chiste. Señora, me va a sacar la mugre ahora en la casa.",2000,-1,11,,11_jorge_cama_dormir_pa,True,False,0.09901589035545422
836,107,21,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Bueno, siguiendo con esta cosa del amor. Yo siempre le pregunto a los varones cuando van a una fiesta solos: «¿A qué van?». Y a bailar, dicen algunos. A tomar, dicen otros. Cada vez que hago esta pregunta hay varones que me dicen: «Yo, compadre, voy a la fiesta a tomar». Puede ser, pero no es lo principal. Hay varones que van a la fiesta a bailar. Eso es mentira, es grupo. Ahora que uno baile con una mina para conquistarla toda la noche, otra cosa. Y hay varones que van a la fiesta a por güeñar, no más. Sí, en realidad cuando uno va a una fiesta y no lo pesca, lo único que hace es cuidarlo, no queda otro.",Memo Bunke,835,"Bueno, siguiendo con esta cosa del amor. Yo siempre le pregunto a los varones cuando van a una fiesta solos: «¿A qué van?». Y a bailar, dicen algunos. A tomar, dicen otros. Cada vez que hago esta pregunta hay varones que me dicen: «Yo, compadre, voy a la fiesta a tomar». Puede ser, pero no es lo principal. Hay varones que van a la fiesta a bailar. Eso es mentira, es grupo. Ahora que uno baile con una mina para conquistarla toda la noche, otra cosa. Y hay varones que van a la fiesta a por güeñar, no más. Sí, en realidad cuando uno va a una fiesta y no lo pesca, lo único que hace es cuidarlo, no queda otro.",2000,-1,10,,10_salta salta_salta_bailar_baile,True,False,0.05879591407412876
837,107,22,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Y no sé por qué las damas que están solas en la fiesta, no sé si es por cuidarse algo, siempre se pegan a la pared. Me acuerdo que yo un día llegué a una de estas fiestas y me puse a ver las niñas que estaban solas. «Ahí está la mía, buena». Bueno, está oscuro, pero la encontré buena. Esta fue la primera impresión. Cuando la vi, me enamoré. Me enamoré como por vez. Mentira, porque ya me he enamorado otras veces. Me acerqué a ella galante... Nótese que digo galantemente y no cálidamente, porque hay gente que me ha interpretado, no. Y le dije: «Nena, si quieres bailar, ven conmigo y eso te lo enseñaré. Este ritmo se baila así». Venga. Ya me había tomado dos tragos. Ella me miró de pies a cabeza y me dijo: «Si bailas cachete con cachete, pechito con...». Quería bailar rápido, po. Bailamos dos cachetes con cachete, tres pechitos con pechitos y ningún ombligo con ombligo.",Memo Bunke,836,"Y no sé por qué las damas que están solas en la fiesta, no sé si es por cuidarse algo, siempre se pegan a la pared. Me acuerdo que yo un día llegué a una de estas fiestas y me puse a ver las niñas que estaban solas. «Ahí está la mía, buena». Bueno, está oscuro, pero la encontré buena. Esta fue la primera impresión. Cuando la vi, me enamoré. Me enamoré como por vez. Mentira, porque ya me he enamorado otras veces. Me acerqué a ella galante... Nótese que digo galantemente y no cálidamente, porque hay gente que me ha interpretado, no. Y le dije: «Nena, si quieres bailar, ven conmigo y eso te lo enseñaré. Este ritmo se baila así». Venga. Ya me había tomado dos tragos. Ella me miró de pies a cabeza y me dijo: «Si bailas cachete con cachete, pechito con...». Quería bailar rápido, po. Bailamos dos cachetes con cachete, tres pechitos con pechitos y ningún ombligo con ombligo.",2000,-1,10,,10_salta salta_salta_bailar_baile,True,False,0.1033544803924197
838,107,23,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"No sé si ustedes se han fijado, pero en todas las fiestas los lentos siempre nos tocan como a las 4 de la mañana. ¿Y por qué? Porque el desgraciado que pone la música siempre va solo. No está ni ahí con que el resto se junte. Claro que yo lo conozco. Sí, fui para allá, dije: «Ponete un tema romántico». Y puso esta canción: «Bailar de lejos no es bailar». Cooperatura. Había grabado la canción de la radio, po.",Memo Bunke,837,"No sé si ustedes se han fijado, pero en todas las fiestas los lentos siempre nos tocan como a las 4 de la mañana. ¿Y por qué? Porque el desgraciado que pone la música siempre va solo. No está ni ahí con que el resto se junte. Claro que yo lo conozco. Sí, fui para allá, dije: «Ponete un tema romántico». Y puso esta canción: «Bailar de lejos no es bailar». Cooperatura. Había grabado la canción de la radio, po.",2000,1,1,1_canción_pegado_música_luis,1_canción_pegado_música_luis,False,False,0.1453246886981707
839,107,24,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"No sé si se han fijado, pero en el primer lento la mano del varón siempre están aquí al costado de la cintura y la dama. Bueno, depende la cintura, pero algo esto consumió nomás. El primer movimiento hacia el costado. Vista al frente y labio semi-mordido. Y ahí viene la original pregunta: «¿Cómo se llama ahí?». Hay varones que cuando bailan con su dama la toman como en la espaldita. Esto ya es cuando hay más confianza. La toman de la espaldita, sí. Y como que la ablandan primero. Y cuando ella se deja llevar le hacen movimiento brusco. ¿Para qué hacen eso? Para acomodarlo, si no llegan y bailan. «No, no, no, que estoy complicada».",Memo Bunke,838,"No sé si se han fijado, pero en el primer lento la mano del varón siempre están aquí al costado de la cintura y la dama. Bueno, depende la cintura, pero algo esto consumió nomás. El primer movimiento hacia el costado. Vista al frente y labio semi-mordido. Y ahí viene la original pregunta: «¿Cómo se llama ahí?». Hay varones que cuando bailan con su dama la toman como en la espaldita. Esto ya es cuando hay más confianza. La toman de la espaldita, sí. Y como que la ablandan primero. Y cuando ella se deja llevar le hacen movimiento brusco. ¿Para qué hacen eso? Para acomodarlo, si no llegan y bailan. «No, no, no, que estoy complicada».",2000,29,29,29_amiga_mira mira_amigas_tenés hacer,29_amiga_mira mira_amigas_tenés hacer,False,False,0.36455698452219193
840,107,25,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"¿Y qué es lo que hace uno mientras baila lento en grupí? Yo le decía a ella al oído, «Soy un hombre muy honrado que me gusta mejor, las mujeres no me faltan.» ¿A dónde la viste? Me dijo: «Llegaste solo». Igual que a che que había comunicación.",Memo Bunke,839,"¿Y qué es lo que hace uno mientras baila lento en grupí? Yo le decía a ella al oído, «Soy un hombre muy honrado que me gusta mejor, las mujeres no me faltan.» ¿A dónde la viste? Me dijo: «Llegaste solo». Igual que a che que había comunicación.",2000,-1,5,,5_mujeres_hombres_mujer_hombre,True,False,0.040290325365425934
841,107,26,Memo Bunke,2000,2000-02-19,XLI,Festival Internacional de la Canción de Viña del Mar 2000,https://www.youtube.com/watch?v=dy7G_DSllHY,"Cuando hay comunicación lo que uno quiere es irse. Yo le dije a ella: «¡Qué calor de loco, su nena! Yo me quiero marchar. Vamos para otro lado, el calor me sofoca, me quiero buscar». «Bueno, anda, flaco», me dijo, «vamos». Salimos de la fiesta, yo le dije: «Flaca, hay que esperar el tren». Me quedó mirando y me dijo: «No voy en tren, voy en avión». Yo dije: «Mucha la comadre, cara». La quedé mirando y le dije: «Tengo un...». «Buena onda, flaco», me dijo, «vamos igual».",Memo Bunke,840,"Cuando hay comunicación lo que uno quiere es irse. Yo le dije a ella: «¡Qué calor de loco, su nena! Yo me quiero marchar. Vamos para otro lado, el calor me sofoca, me quiero buscar». «Bueno, anda, flaco», me dijo, «vamos». Salimos de la fiesta, yo le dije: «Flaca, hay que esperar el tren». Me quedó mirando y me dijo: «No voy en tren, voy en avión». Yo dije: «Mucha la comadre, cara». La quedé mirando y le dije: «Tengo un...». «Buena onda, flaco», me dijo, «vamos igual».",2000,-1,21,,21_pam_pam pam_luna_tenis,True,False,0.04025886611948294
